Index, Day, Date, Temp 1, Junk, Temp 2
803, Tue, 07 Mar 2017 17:36:09 , 25.3437, -1408.0000, 24.1687, 
804, Tue, 07 Mar 2017 17:45:15 , 24.6250, -1386.0000, 23.6250, 
805, Tue, 07 Mar 2017 17:54:21 , 24.3125, -1370.0000, 23.3125, 
806, Tue, 07 Mar 2017 18:03:27 , 24.5812, -1342.0000, 23.6062, 
807, Tue, 07 Mar 2017 18:12:33 , 24.5625, -1261.0000, 23.5625, 
808, Tue, 07 Mar 2017 18:21:38 , 23.9687, -1276.0000, 23.1687, 
809, Tue, 07 Mar 2017 18:30:44 , 24.6250, -1332.0000, 23.4500, 
810, Tue, 07 Mar 2017 18:39:50 , 24.7187, -1325.0000, 23.5437, 
811, Tue, 07 Mar 2017 18:48:56 , 25.0937, -1352.0000, 23.9187, 
812, Tue, 07 Mar 2017 18:58:02 , 24.1250, -1396.0000, 23.3250, 
813, Tue, 07 Mar 2017 19:07:08 , 24.5000, -1402.0000, 23.3250, 
814, Tue, 07 Mar 2017 19:16:13 , 24.8750, -1247.0000, 23.9000, 
815, Tue, 07 Mar 2017 19:25:19 , 24.0625, -1258.0000, 23.2625, 
816, Tue, 07 Mar 2017 19:34:25 , 24.0312, -1361.0000, 23.0562, 
817, Tue, 07 Mar 2017 19:43:31 , 24.6250, -1272.0000, 23.6500, 
818, Tue, 07 Mar 2017 19:52:37 , 24.5625, -1293.0000, 23.5875, 
819, Tue, 07 Mar 2017 20:01:42 , 23.9687, -1332.0000, 22.9937, 
820, Tue, 07 Mar 2017 20:10:48 , 24.8187, -1325.0000, 23.6437, 
821, Tue, 07 Mar 2017 20:19:54 , 24.3437, -1400.0000, 23.3687, 
822, Tue, 07 Mar 2017 20:29:00 , 23.6250, -1365.0000, 22.6500, 
823, Tue, 07 Mar 2017 20:38:06 , 23.1375, -1349.0000, 22.3624, 
824, Tue, 07 Mar 2017 20:47:11 , 23.8687, -1331.0000, 22.8937, 
825, Tue, 07 Mar 2017 20:56:17 , 23.8375, -1370.0000, 22.8624, 
826, Tue, 07 Mar 2017 21:05:23 , 23.2000, -1399.0000, 22.4249, 
827, Tue, 07 Mar 2017 21:14:29 , 23.2437, -1376.0000, 22.2687, 
828, Tue, 07 Mar 2017 21:23:35 , 23.3812, -1367.0000, 22.4062, 
829, Tue, 07 Mar 2017 21:32:40 , 23.3187, -1352.0000, 22.5187, 
830, Tue, 07 Mar 2017 21:41:46 , 23.1625, -1329.0000, 22.3624, 
831, Tue, 07 Mar 2017 21:50:52 , 23.1812, -1382.0000, 22.4062, 
832, Tue, 07 Mar 2017 21:59:58 , 22.7437, -1316.0000, 21.9687, 
833, Tue, 07 Mar 2017 22:09:03 , 22.3687, -1402.0000, 21.7937, 
834, Tue, 07 Mar 2017 22:18:09 , 22.3500, -1370.0000, 21.5750, 
835, Tue, 07 Mar 2017 22:27:15 , 22.1625, -1363.0000, 21.5875, 
836, Tue, 07 Mar 2017 22:36:21 , 22.0062, -1404.0000, 21.4312, 
837, Tue, 07 Mar 2017 22:45:26 , 21.7875, -1386.0000, 21.2125, 
838, Tue, 07 Mar 2017 22:54:32 , 21.6000, -1409.0000, 21.0250, 
839, Tue, 07 Mar 2017 23:03:38 , 21.4437, -1393.0000, 21.0687, 
840, Tue, 07 Mar 2017 23:12:43 , 21.3500, -1349.0000, 20.9750, 
841, Tue, 07 Mar 2017 23:21:49 , 21.2562, -1359.0000, 20.8812, 
842, Tue, 07 Mar 2017 23:30:55 , 21.3937, -1380.0000, 20.8187, 
843, Tue, 07 Mar 2017 23:40:01 , 21.1312, -1417.0000, 20.7562, 
844, Tue, 07 Mar 2017 23:49:06 , 21.2062, -1428.0000, 20.6312, 
845, Tue, 07 Mar 2017 23:58:12 , 21.1124, -1313.0000, 20.5375, 
846, Wed, 08 Mar 2017 00:07:18 , 21.0812, -1365.0000, 20.5062, 
847, Wed, 08 Mar 2017 00:16:23 , 21.0499, -1384.0000, 20.4750, 
848, Wed, 08 Mar 2017 00:25:29 , 20.9562, -1433.0000, 20.3812, 
849, Wed, 08 Mar 2017 00:34:35 , 20.8624, -1376.0000, 20.2875, 
850, Wed, 08 Mar 2017 00:43:41 , 20.7999, -1327.0000, 20.2250, 
851, Wed, 08 Mar 2017 00:52:46 , 20.7999, -1388.0000, 20.2250, 
852, Wed, 08 Mar 2017 01:01:52 , 20.7999, -1350.0000, 20.2250, 
853, Wed, 08 Mar 2017 01:10:58 , 20.7999, -1314.0000, 20.2250, 
854, Wed, 08 Mar 2017 01:20:03 , 20.7999, -1300.0000, 20.2250, 
855, Wed, 08 Mar 2017 01:29:09 , 20.7999, -1419.0000, 20.2250, 
856, Wed, 08 Mar 2017 01:38:15 , 20.7374, -1388.0000, 20.1625, 
857, Wed, 08 Mar 2017 01:47:20 , 20.7687, -1422.0000, 20.1937, 
858, Wed, 08 Mar 2017 01:56:26 , 20.5687, -1404.0000, 20.1937, 
859, Wed, 08 Mar 2017 02:05:32 , 20.5062, -1374.0000, 20.1312, 
860, Wed, 08 Mar 2017 02:14:38 , 20.5375, -1331.0000, 20.1625, 
861, Wed, 08 Mar 2017 02:23:43 , 20.5687, -1334.0000, 20.1937, 
862, Wed, 08 Mar 2017 02:32:49 , 20.6000, -1317.0000, 20.2250, 
863, Wed, 08 Mar 2017 02:41:55 , 20.6625, -1289.0000, 20.2875, 
864, Wed, 08 Mar 2017 02:51:00 , 20.6937, -1392.0000, 20.3187, 
865, Wed, 08 Mar 2017 03:00:06 , 20.7562, -1353.0000, 20.1812, 
866, Wed, 08 Mar 2017 03:09:12 , 20.7562, -1337.0000, 20.1812, 
867, Wed, 08 Mar 2017 03:18:18 , 20.7250, -1389.0000, 20.1500, 
868, Wed, 08 Mar 2017 03:27:23 , 20.7250, -1404.0000, 20.3500, 
869, Wed, 08 Mar 2017 03:36:29 , 20.7250, -1342.0000, 20.3500, 
870, Wed, 08 Mar 2017 03:45:35 , 20.7250, -1397.0000, 20.3500, 
871, Wed, 08 Mar 2017 03:54:40 , 20.7250, -1402.0000, 20.1500, 
872, Wed, 08 Mar 2017 04:03:46 , 20.7562, -1309.0000, 20.1812, 
873, Wed, 08 Mar 2017 04:12:52 , 20.7875, -1375.0000, 20.2125, 
874, Wed, 08 Mar 2017 04:21:58 , 20.8500, -1332.0000, 20.2750, 
875, Wed, 08 Mar 2017 04:31:03 , 20.9437, -1384.0000, 20.3687, 
876, Wed, 08 Mar 2017 04:40:09 , 20.9750, -1360.0000, 20.4000, 
877, Wed, 08 Mar 2017 04:49:15 , 20.9750, -1326.0000, 20.6000, 
878, Wed, 08 Mar 2017 04:58:20 , 21.0687, -1349.0000, 20.4937, 
879, Wed, 08 Mar 2017 05:07:26 , 21.1625, -1376.0000, 20.5875, 
880, Wed, 08 Mar 2017 05:16:32 , 21.2562, -1400.0000, 20.6812, 
881, Wed, 08 Mar 2017 05:25:38 , 21.3187, -1320.0000, 20.7437, 
882, Wed, 08 Mar 2017 05:34:43 , 21.3812, -1369.0000, 20.8062, 
883, Wed, 08 Mar 2017 05:43:49 , 21.3500, -1343.0000, 20.7750, 
884, Wed, 08 Mar 2017 05:52:55 , 21.3500, -1282.0000, 20.7750, 
885, Wed, 08 Mar 2017 06:02:00 , 21.3187, -1347.0000, 20.7437, 
886, Wed, 08 Mar 2017 06:11:06 , 21.2875, -1341.0000, 20.7125, 
887, Wed, 08 Mar 2017 06:20:12 , 21.1625, -1385.0000, 20.5875, 
888, Wed, 08 Mar 2017 06:29:18 , 21.0062, -1392.0000, 20.6312, 
889, Wed, 08 Mar 2017 06:38:23 , 20.8812, -1378.0000, 20.5062, 
890, Wed, 08 Mar 2017 06:47:29 , 20.9562, -1401.0000, 20.3812, 
891, Wed, 08 Mar 2017 06:56:35 , 20.3500, -1394.0000, 19.9750, 
892, Wed, 08 Mar 2017 07:05:41 , 19.9125, -1845.0000, 19.3375, 
893, Wed, 08 Mar 2017 07:14:46 , 19.5375, -1396.0000, 19.1625, 
894, Wed, 08 Mar 2017 07:23:52 , 19.3187, -1463.0000, 18.7437, 
895, Wed, 08 Mar 2017 07:32:58 , 19.1312, -1408.0000, 18.7562, 
896, Wed, 08 Mar 2017 07:42:03 , 19.1749, -1413.0000, 18.6000, 
897, Wed, 08 Mar 2017 07:51:09 , 18.8500, -1360.0000, 18.4750, 
898, Wed, 08 Mar 2017 08:00:15 , 18.8937, -1434.0000, 18.3187, 
899, Wed, 08 Mar 2017 08:09:20 , 18.7687, -1441.0000, 18.1937, 
900, Wed, 08 Mar 2017 08:18:26 , 18.5812, -1442.0000, 18.1812, 
901, Wed, 08 Mar 2017 08:27:31 , 18.2687, -1301.0000, 17.6937, 
902, Wed, 08 Mar 2017 08:36:37 , 18.1625, -1387.0000, 17.7875, 
903, Wed, 08 Mar 2017 08:45:43 , 19.4062, -1293.0000, 18.6312, 
904, Wed, 08 Mar 2017 08:54:48 , 20.5625, -1419.0000, 19.9625, 
905, Wed, 08 Mar 2017 09:03:54 , 21.0812, -1333.0000, 20.3062, 
906, Wed, 08 Mar 2017 09:13:00 , 20.9750, -1407.0000, 20.4000, 
907, Wed, 08 Mar 2017 09:22:06 , 20.7562, -1386.0000, 20.1812, 
908, Wed, 08 Mar 2017 09:31:11 , 20.4750, -1287.0000, 19.9000, 
909, Wed, 08 Mar 2017 09:40:17 , 19.9937, -1336.0000, 19.6187, 
910, Wed, 08 Mar 2017 09:49:23 , 19.9125, -1639.0000, 19.3375, 
911, Wed, 08 Mar 2017 09:58:28 , 19.6312, -1398.0000, 19.0562, 
912, Wed, 08 Mar 2017 10:07:34 , 19.3812, -1288.0000, 18.8062, 
913, Wed, 08 Mar 2017 10:16:40 , 19.0687, -1420.0000, 18.4937, 
914, Wed, 08 Mar 2017 10:25:45 , 18.7250, -1381.0000, 18.1500, 
915, Wed, 08 Mar 2017 10:34:51 , 18.4125, -1402.0000, 18.0375, 
916, Wed, 08 Mar 2017 10:43:57 , 18.1000, -1481.0000, 17.7250, 
917, Wed, 08 Mar 2017 10:53:02 , 17.8812, -1380.0000, 17.5062, 
918, Wed, 08 Mar 2017 11:02:08 , 17.6312, -1570.0000, 17.2562, 
919, Wed, 08 Mar 2017 11:11:14 , 17.5812, -1587.0000, 17.0062, 
920, Wed, 08 Mar 2017 11:20:19 , 17.2562, -1659.0000, 16.8812, 
921, Wed, 08 Mar 2017 11:29:25 , 17.4249, -1679.0000, 16.8500, 
922, Wed, 08 Mar 2017 11:38:30 , 18.2500, -1383.0000, 17.6500, 
923, Wed, 08 Mar 2017 11:47:36 , 19.1875, -1393.0000, 18.5875, 
924, Wed, 08 Mar 2017 11:56:42 , 20.0937, -2116.0000, 19.4937, 
925, Wed, 08 Mar 2017 12:05:47 , 20.7812, -1435.0000, 20.1812, 
926, Wed, 08 Mar 2017 12:14:53 , 20.7062, -1372.0000, 19.9312, 
927, Wed, 08 Mar 2017 12:23:59 , 20.4125, -1362.0000, 20.0375, 
928, Wed, 08 Mar 2017 12:33:05 , 20.3812, -1389.0000, 19.8062, 
929, Wed, 08 Mar 2017 12:42:10 , 20.5250, -1340.0000, 19.7500, 
930, Wed, 08 Mar 2017 12:51:16 , 20.9000, -1345.0000, 19.9249, 
931, Wed, 08 Mar 2017 13:00:22 , 21.4312, -1359.0000, 20.4562, 
932, Wed, 08 Mar 2017 13:09:27 , 21.9937, -1332.0000, 20.8187, 
933, Wed, 08 Mar 2017 13:18:33 , 22.8187, -1390.0000, 21.6437, 
934, Wed, 08 Mar 2017 13:27:39 , 23.6937, -1350.0000, 22.5187, 
935, Wed, 08 Mar 2017 13:36:45 , 24.5250, -1389.0000, 23.1500, 
936, Wed, 08 Mar 2017 13:45:51 , 25.4500, -1391.0000, 24.0750, 
937, Wed, 08 Mar 2017 13:54:56 , 26.8500, -1540.0000, 25.2750, 
938, Wed, 08 Mar 2017 14:04:02 , 27.3687, -1432.0000, 25.8187, 
939, Wed, 08 Mar 2017 14:13:08 , 27.7875, -1571.0000, 26.2125, 
940, Wed, 08 Mar 2017 14:22:14 , 27.6749, -1683.0000, 26.1250, 
941, Wed, 08 Mar 2017 14:31:20 , 28.4687, -1094.0000, 26.8937, 
942, Wed, 08 Mar 2017 14:40:26 , 28.7500, -1737.0000, 26.9750, 
943, Wed, 08 Mar 2017 14:49:32 , 28.5062, -1639.0000, 26.9312, 
944, Wed, 08 Mar 2017 14:58:38 , 28.3875, -1433.0000, 26.8375, 
945, Wed, 08 Mar 2017 15:07:44 , 29.5812, -1350.0000, 28.0062, 
946, Wed, 08 Mar 2017 15:16:50 , 29.7562, -1384.0000, 28.1812, 
947, Wed, 08 Mar 2017 15:25:56 , 30.2062, -1397.0000, 28.4312, 
948, Wed, 08 Mar 2017 15:35:02 , 30.2562, -1199.0000, 28.5062, 
949, Wed, 08 Mar 2017 15:44:08 , 30.3562, -1372.0000, 28.5812, 
950, Wed, 08 Mar 2017 15:53:14 , 30.0562, -1244.0000, 28.4812, 
951, Wed, 08 Mar 2017 16:02:20 , 30.6875, -1240.0000, 29.1375, 
952, Wed, 08 Mar 2017 16:11:26 , 30.7812, -1223.0000, 29.4062, 
953, Wed, 08 Mar 2017 16:20:32 , 30.7500, -1180.0000, 29.2000, 
954, Wed, 08 Mar 2017 16:29:38 , 30.3562, -1176.0000, 28.7812, 
955, Wed, 08 Mar 2017 16:38:44 , 30.1500, -1164.0000, 28.3750, 
956, Wed, 08 Mar 2017 16:47:50 , 30.1000, -1258.0000, 28.3250, 
957, Wed, 08 Mar 2017 16:56:56 , 30.1812, -1179.0000, 28.4312, 
958, Wed, 08 Mar 2017 17:15:08 , 30.3937, -1228.0000, 28.4437, 
959, Wed, 08 Mar 2017 17:24:14 , 30.7062, -1286.0000, 28.9562, 
960, Wed, 08 Mar 2017 17:33:20 , 30.0562, -1214.0000, 28.2812, 
961, Wed, 08 Mar 2017 17:42:26 , 29.5499, -1156.0000, 28.0000, 
962, Wed, 08 Mar 2017 17:51:32 , 30.2937, -1184.0000, 28.7187, 
963, Wed, 08 Mar 2017 18:00:38 , 29.6562, -1159.0000, 28.1062, 
964, Wed, 08 Mar 2017 18:09:44 , 30.0562, -1216.0000, 28.4812, 
965, Wed, 08 Mar 2017 18:18:50 , 29.6062, -1240.0000, 27.8562, 
966, Wed, 08 Mar 2017 18:27:56 , 29.9937, -1184.0000, 28.2187, 
967, Wed, 08 Mar 2017 18:37:02 , 30.4312, -1193.0000, 28.4812, 
968, Wed, 08 Mar 2017 18:46:08 , 30.8687, -1175.0000, 28.7187, 
969, Wed, 08 Mar 2017 18:55:14 , 30.6812, -1235.0000, 28.5312, 
970, Wed, 08 Mar 2017 19:04:20 , 30.5437, -1147.0000, 28.5937, 
971, Wed, 08 Mar 2017 19:13:26 , 30.9312, -1119.0000, 28.7812, 
972, Wed, 08 Mar 2017 19:22:32 , 30.9812, -1251.0000, 28.8312, 
973, Wed, 08 Mar 2017 19:31:38 , 30.5812, -1173.0000, 28.6312, 
974, Wed, 08 Mar 2017 19:40:44 , 30.0187, -1091.0000, 28.4437, 
975, Wed, 08 Mar 2017 19:49:50 , 29.8437, -1188.0000, 28.2687, 
976, Wed, 08 Mar 2017 19:58:56 , 29.6437, -1081.0000, 28.2937, 
977, Wed, 08 Mar 2017 20:08:02 , 29.7125, -1187.0000, 28.1375, 
978, Wed, 08 Mar 2017 20:17:08 , 29.1500, -1148.0000, 27.7750, 
979, Wed, 08 Mar 2017 20:26:14 , 28.3375, -1214.0000, 26.9625, 
980, Wed, 08 Mar 2017 20:35:20 , 27.3062, -1515.0000, 25.9312, 
981, Wed, 08 Mar 2017 20:44:26 , 27.2250, -2090.0000, 25.8750, 
982, Wed, 08 Mar 2017 20:53:32 , 26.6000, -1726.0000, 25.0499, 
983, Wed, 08 Mar 2017 21:02:38 , 25.2312, -1419.0000, 23.6562, 
984, Wed, 08 Mar 2017 21:11:43 , 24.3562, -1273.0000, 22.7812, 
985, Wed, 08 Mar 2017 21:20:49 , 23.3437, -1274.0000, 21.9687, 
986, Wed, 08 Mar 2017 21:29:55 , 23.4125, -1234.0000, 22.4375, 
987, Wed, 08 Mar 2017 21:39:01 , 24.6375, -1258.0000, 23.4625, 
988, Wed, 08 Mar 2017 21:48:07 , 24.3687, -1312.0000, 23.3937, 
989, Wed, 08 Mar 2017 21:57:13 , 24.1000, -1341.0000, 23.3250, 
990, Wed, 08 Mar 2017 22:06:18 , 24.0312, -1351.0000, 23.0312, 
991, Wed, 08 Mar 2017 22:15:24 , 23.7999, -1384.0000, 22.8250, 
992, Wed, 08 Mar 2017 22:24:30 , 23.5625, -1350.0000, 22.5875, 
993, Wed, 08 Mar 2017 22:33:36 , 23.1250, -1333.0000, 22.3500, 
994, Wed, 08 Mar 2017 22:42:41 , 22.9187, -1312.0000, 22.1437, 
995, Wed, 08 Mar 2017 22:51:47 , 22.6812, -1333.0000, 21.9062, 
996, Wed, 08 Mar 2017 23:00:53 , 22.2750, -1349.0000, 21.5000, 
997, Wed, 08 Mar 2017 23:09:59 , 22.0375, -1308.0000, 21.2374, 
998, Wed, 08 Mar 2017 23:19:04 , 21.6000, -1414.0000, 21.0000, 
999, Wed, 08 Mar 2017 23:28:10 , 21.4000, -1389.0000, 20.8250, 
1000, Wed, 08 Mar 2017 23:37:16 , 21.0875, -1360.0000, 20.5125, 
1001, Wed, 08 Mar 2017 23:46:21 , 20.9750, -1355.0000, 20.4000, 
1002, Wed, 08 Mar 2017 23:55:27 , 20.7250, -1460.0000, 20.1500, 
1003, Thu, 09 Mar 2017 00:13:38 , 20.3187, -1508.0000, 19.9437, 
1004, Thu, 09 Mar 2017 00:22:44 , 20.1625, -1376.0000, 19.7875, 
1005, Thu, 09 Mar 2017 00:31:49 , 20.0062, -1394.0000, 19.6312, 
1006, Thu, 09 Mar 2017 00:40:55 , 20.0499, -1376.0000, 19.4750, 
1007, Thu, 09 Mar 2017 00:50:01 , 19.9249, -1455.0000, 19.5250, 
1008, Thu, 09 Mar 2017 00:59:06 , 19.8312, -1436.0000, 19.4312, 
1009, Thu, 09 Mar 2017 01:08:12 , 19.7062, -1448.0000, 19.1312, 
1010, Thu, 09 Mar 2017 01:17:18 , 19.6124, -1333.0000, 19.2125, 
1011, Thu, 09 Mar 2017 01:26:23 , 19.5499, -1379.0000, 19.1500, 
1012, Thu, 09 Mar 2017 01:35:29 , 19.4874, -1414.0000, 19.0875, 
1013, Thu, 09 Mar 2017 01:44:34 , 19.3937, -1375.0000, 18.9937, 
1014, Thu, 09 Mar 2017 01:53:40 , 19.3312, -1343.0000, 18.9312, 
1015, Thu, 09 Mar 2017 02:02:46 , 19.2687, -1370.0000, 18.8687, 
1016, Thu, 09 Mar 2017 02:11:51 , 19.2062, -1405.0000, 18.8062, 
1017, Thu, 09 Mar 2017 02:20:57 , 19.1124, -1339.0000, 18.7125, 
1018, Thu, 09 Mar 2017 02:30:03 , 19.0187, -1375.0000, 18.6187, 
1019, Thu, 09 Mar 2017 02:39:08 , 19.6250, -1391.0000, 19.0250, 
1020, Thu, 09 Mar 2017 02:48:14 , 20.9187, -2028.0000, 20.3187, 
1021, Thu, 09 Mar 2017 02:57:19 , 21.4687, -1389.0000, 20.8687, 
1022, Thu, 09 Mar 2017 03:06:25 , 21.3937, -1365.0000, 20.8187, 
1023, Thu, 09 Mar 2017 03:15:31 , 21.2999, -1336.0000, 20.7250, 
1024, Thu, 09 Mar 2017 03:24:37 , 20.9750, -1356.0000, 20.6000, 
1025, Thu, 09 Mar 2017 03:33:42 , 20.8187, -1369.0000, 20.4437, 
1026, Thu, 09 Mar 2017 03:42:48 , 20.6625, -1266.0000, 20.2875, 
1027, Thu, 09 Mar 2017 03:51:54 , 20.4750, -1192.0000, 20.1000, 
1028, Thu, 09 Mar 2017 04:00:59 , 20.3187, -1279.0000, 19.9437, 
1029, Thu, 09 Mar 2017 04:10:05 , 20.1625, -1401.0000, 19.7875, 
1030, Thu, 09 Mar 2017 04:19:11 , 20.1749, -1329.0000, 19.6000, 
1031, Thu, 09 Mar 2017 04:28:16 , 19.8500, -1390.0000, 19.4750, 
1032, Thu, 09 Mar 2017 04:37:22 , 19.9249, -1328.0000, 19.5250, 
1033, Thu, 09 Mar 2017 04:46:27 , 19.6625, -1416.0000, 19.2875, 
1034, Thu, 09 Mar 2017 04:55:33 , 19.8624, -1317.0000, 19.2875, 
1035, Thu, 09 Mar 2017 05:04:39 , 19.8624, -1452.0000, 19.2875, 
1036, Thu, 09 Mar 2017 05:13:44 , 19.8937, -1329.0000, 19.3187, 
1037, Thu, 09 Mar 2017 05:22:50 , 19.8937, -1373.0000, 19.3187, 
1038, Thu, 09 Mar 2017 05:31:56 , 19.8624, -1347.0000, 19.2875, 
1039, Thu, 09 Mar 2017 05:41:01 , 19.8624, -1341.0000, 19.4625, 
1040, Thu, 09 Mar 2017 05:50:07 , 19.7999, -1364.0000, 19.2250, 
1041, Thu, 09 Mar 2017 05:59:13 , 19.5062, -1322.0000, 19.1312, 
1042, Thu, 09 Mar 2017 06:08:18 , 19.6124, -1381.0000, 19.2125, 
1043, Thu, 09 Mar 2017 06:17:24 , 19.5187, -1391.0000, 19.1187, 
1044, Thu, 09 Mar 2017 06:26:30 , 19.4249, -1349.0000, 19.0250, 
1045, Thu, 09 Mar 2017 06:35:35 , 19.2999, -1401.0000, 18.9000, 
1046, Thu, 09 Mar 2017 06:44:41 , 19.1437, -1360.0000, 18.7437, 
1047, Thu, 09 Mar 2017 06:53:46 , 18.9874, -1412.0000, 18.5875, 
1048, Thu, 09 Mar 2017 07:02:52 , 18.8624, -1413.0000, 18.4625, 
1049, Thu, 09 Mar 2017 07:11:58 , 18.7999, -1359.0000, 18.4000, 
1050, Thu, 09 Mar 2017 07:21:03 , 18.7374, -1422.0000, 18.3375, 
1051, Thu, 09 Mar 2017 07:30:09 , 18.6124, -1481.0000, 18.2125, 
1052, Thu, 09 Mar 2017 07:39:15 , 18.5499, -1431.0000, 18.1500, 
1053, Thu, 09 Mar 2017 07:48:20 , 18.4562, -1418.0000, 18.0562, 
1054, Thu, 09 Mar 2017 07:57:26 , 18.3937, -1469.0000, 17.9937, 
1055, Thu, 09 Mar 2017 08:06:31 , 18.3312, -1546.0000, 17.9312, 
1056, Thu, 09 Mar 2017 08:15:37 , 18.1749, -1384.0000, 17.7750, 
1057, Thu, 09 Mar 2017 08:24:43 , 18.0499, -1424.0000, 17.4750, 
1058, Thu, 09 Mar 2017 08:33:48 , 18.7187, -1461.0000, 17.9437, 
1059, Thu, 09 Mar 2017 08:42:54 , 20.1375, -1396.0000, 19.5375, 
1060, Thu, 09 Mar 2017 08:51:59 , 21.1375, -1401.0000, 20.3375, 
1061, Thu, 09 Mar 2017 09:01:05 , 21.2500, -1377.0000, 20.6500, 
1062, Thu, 09 Mar 2017 09:10:11 , 21.0187, -1394.0000, 20.4437, 
1063, Thu, 09 Mar 2017 09:19:16 , 20.8937, -1387.0000, 20.3187, 
1064, Thu, 09 Mar 2017 09:28:22 , 20.5062, -1413.0000, 20.1312, 
1065, Thu, 09 Mar 2017 09:37:28 , 20.2875, -1469.0000, 19.9125, 
1066, Thu, 09 Mar 2017 09:46:33 , 20.0375, -1267.0000, 19.6625, 
1067, Thu, 09 Mar 2017 09:55:39 , 19.7875, -1384.0000, 19.4125, 
1068, Thu, 09 Mar 2017 10:04:45 , 20.2374, -1527.0000, 19.6625, 
1069, Thu, 09 Mar 2017 10:13:50 , 20.2374, -1269.0000, 19.6625, 
1070, Thu, 09 Mar 2017 10:22:56 , 20.0812, -1396.0000, 19.6812, 
1071, Thu, 09 Mar 2017 10:32:02 , 19.8312, -1385.0000, 19.4312, 
1072, Thu, 09 Mar 2017 10:41:07 , 19.6124, -1358.0000, 19.2125, 
1073, Thu, 09 Mar 2017 10:50:13 , 19.3312, -1393.0000, 18.9312, 
1074, Thu, 09 Mar 2017 10:59:19 , 19.3312, -1390.0000, 18.7562, 
1075, Thu, 09 Mar 2017 11:08:24 , 19.2062, -1372.0000, 18.6312, 
1076, Thu, 09 Mar 2017 11:17:30 , 18.7875, -1374.0000, 18.4125, 
1077, Thu, 09 Mar 2017 11:26:36 , 18.8312, -1488.0000, 18.2562, 
1078, Thu, 09 Mar 2017 11:35:41 , 19.0499, -1361.0000, 18.4750, 
1079, Thu, 09 Mar 2017 11:44:47 , 19.9062, -1348.0000, 19.3062, 
1080, Thu, 09 Mar 2017 11:53:52 , 20.6562, -1218.0000, 20.0562, 
1081, Thu, 09 Mar 2017 12:02:58 , 20.5812, -1372.0000, 20.1812, 
1082, Thu, 09 Mar 2017 12:12:04 , 20.3937, -1611.0000, 19.8187, 
1083, Thu, 09 Mar 2017 12:21:09 , 20.2374, -1237.0000, 19.6625, 
1084, Thu, 09 Mar 2017 12:30:15 , 20.2374, -1921.0000, 19.6625, 
1085, Thu, 09 Mar 2017 12:39:21 , 20.2562, -1359.0000, 19.6812, 
1086, Thu, 09 Mar 2017 12:48:26 , 20.6187, -1395.0000, 19.8437, 
1087, Thu, 09 Mar 2017 12:57:32 , 21.2125, -1356.0000, 20.4375, 
1088, Thu, 09 Mar 2017 13:06:38 , 21.8062, -1288.0000, 20.8312, 
1089, Thu, 09 Mar 2017 13:15:44 , 22.7250, -1419.0000, 21.5499, 
1090, Thu, 09 Mar 2017 13:24:49 , 23.5062, -1365.0000, 22.3312, 
1091, Thu, 09 Mar 2017 13:33:55 , 24.3687, -1412.0000, 23.2187, 
1092, Thu, 09 Mar 2017 13:43:01 , 25.4937, -1384.0000, 24.1437, 
1093, Thu, 09 Mar 2017 13:52:07 , 25.7125, -1399.0000, 24.3375, 
1094, Thu, 09 Mar 2017 14:01:12 , 27.2875, -1514.0000, 26.1124, 
1095, Thu, 09 Mar 2017 14:10:18 , 27.4125, -1409.0000, 25.8375, 
1096, Thu, 09 Mar 2017 14:19:24 , 28.3062, -1412.0000, 26.7562, 
1097, Thu, 09 Mar 2017 14:28:30 , 27.8312, -1114.0000, 26.4562, 
1098, Thu, 09 Mar 2017 14:37:36 , 29.1875, -1773.0000, 27.8125, 
