104, Tue, 21 Feb 2017 16:05:19 , 30.3375, -1199.0, 20.9625, 
105, Tue, 21 Feb 2017 16:05:23 , 30.3375, -1624.0, 20.9625, 
106, Tue, 21 Feb 2017 16:05:28 , 30.137501, -1330.0, 20.9625, 
107, Tue, 21 Feb 2017 16:05:32 , 30.137501, -1647.0, 20.9625, 
108, Tue, 21 Feb 2017 16:05:37 , 30.137501, -1346.0, 21.1625, 
109, Tue, 21 Feb 2017 16:05:42 , 30.137501, -1521.0, 20.9625, 
110, Tue, 21 Feb 2017 16:05:46 , 29.9375, -1529.0, 20.9625, 
111, Tue, 21 Feb 2017 16:05:51 , 29.9375, -1636.0, 20.9625, 
112, Tue, 21 Feb 2017 16:05:55 , 29.9375, -1377.0, 20.9625, 
113, Tue, 21 Feb 2017 16:06:00 , 29.90625, -1812.0, 20.93125, 
114, Tue, 21 Feb 2017 16:06:09 , 29.9375, -1399.0, 20.9625, 
115, Tue, 21 Feb 2017 16:06:14 , 29.737499, -1394.0, 20.9625, 
116, Tue, 21 Feb 2017 16:06:18 , 29.737499, -1488.0, 20.9625, 
117, Tue, 21 Feb 2017 16:06:23 , 29.737499, -1178.0, 20.9625, 
118, Tue, 21 Feb 2017 16:06:28 , 29.737499, -1607.0, 20.9625, 
119, Tue, 21 Feb 2017 16:06:32 , 29.737499, -1012.0, 20.9625, 
120, Tue, 21 Feb 2017 16:06:41 , 29.5625, -1446.0, 20.9625, 
121, Tue, 21 Feb 2017 16:06:46 , 29.5625, -1727.0, 21.1625, 
122, Tue, 21 Feb 2017 16:06:51 , 29.5625, -1790.0, 20.9625, 
123, Tue, 21 Feb 2017 16:06:55 , 29.362499, -1480.0, 20.9625, 
124, Tue, 21 Feb 2017 16:07:00 , 29.362499, -1709.0, 20.9625, 
125, Tue, 21 Feb 2017 16:07:22 , 29.1625, -1142.0, 20.9625, 
126, Tue, 21 Feb 2017 16:07:27 , 29.1625, -1652.0, 20.9625, 
127, Tue, 21 Feb 2017 16:07:32 , 29.1625, -1704.0, 20.9625, 
128, Tue, 21 Feb 2017 16:07:36 , 29.13125, -2157.0, 20.93125, 
129, Tue, 21 Feb 2017 16:07:41 , 29.1625, -1048.0, 20.9625, 
130, Tue, 21 Feb 2017 16:07:50 , 29.13125, -
